podstatné jmeno;typ;left;kwic;right;kwic pos;kwic pos2;kwic length
sen;N-V;VYSOČINA : Výlet Absurdní příběh o tom , jak babička naplní svůj ;sen , matka se ke svým dcerám přestane chovat ;jako k dětem , dcery k manželům jako k idiotům a otcův popel je rozptýlen po celé zemi ( 20 . 00 ) ;N-Z-N-P-R-P-N-V-V;N-Z:-NN-P7-RV-P8-NN-VB-V;9
sen;N-V;Absurdní příběh o tom , jak babička naplní svůj ;sen , matka se ke dcerám přestane chovat ;jako k dětem , dcery k manželům jako k idiotům a otcův popel je rozptýlen po celé zemi . ( 17 . 30 , 20 . 00 ) , Pán prstenů I - Společenstvo prstenu . ( 17 . 30 , 20 . 00 ) ;N-Z-N-P-R-N-V-V;N-Z:-NN-P7-RV-NN-VB-V;8
sen;N-V;Monika Janků Bydliště : Pardubice Datum narození : 28 . října 1983 Rodinný stav : Vdaná , bezdětná Rodina : Manžel Jiří Vzdělání : Středoškolské , nyní studuje vysokou školu Povolání : Podnikatelka Záliby , koníčky : Sport , cestování , dobré jídlo Oblíbená kniha : Barack Obama – Za ;sny mého otce Oblíbený film : Obsluhoval jsem anglického krále Oblíbený televizní pořad : Partička Životní krédo : Chovej se ke druhým tak , jak chceš , aby se chovali ;oni k tobě Nejoblíbenější historická osobnost : Tomáš Garrique Masaryk Nejoblíbenější jídlo a pití : Italská kuchyně a voda Osvědčený způsob , jak se zbavit chmurné nálady : Zaměřit se na činnosti , které člověku dělají radost Nejoblíbenější místo , které jste v životě navštívila : španělská Barcelona ;N-P-N-A-N-Z-V-V-A-N-A-A-N-Z-N-A-N-Z-V-P-R-C-D-Z-D-V-Z-J-P-V;N-PS-NN-AA-NN-Z:-Vp-VB-AA-NN-AA-AA-NN-Z:-NN-AA-NN-Z:-Vi-P7-RV-Cr-Db-Z:-Db-VB-Z:-J,-P7-V;30
sen;N-V;Absurdní příběh o tom , jak babička naplní svůj ;sen , matka se ke svým dcerám přestane chovat ;jako k dětem , dcery ke svým manželům jako k idiotům a otcův popel je rozptýlen po celé zemi a ještě dál . ( 20 . 00 ) ;N-Z-N-P-R-P-N-V-V;N-Z:-NN-P7-RV-P8-NN-VB-V;9
sen;N-V;""" Nemusíte být zrovna Humbert Humbert , abyste ocenili zvláštní symbiózu neohrabané dívenky a dospělácké jistoty teenagera , který prožívá svůj ";"sen , "" napsal The Face a dodal , že ji všichni chovali ";jako v bavlnce . ;N-Z-Z-V-F-F-J-V-Z-J-P-P-V;N-Z:-Z:-Vp-F%-F%-J^-Vp-Z:-J,-PP-PL-V;13
sen;N-V;„ Útěk z města “ odvedl z Prahy liberální intelektuály , kteří sní svůj bukolický ;sen na venkově , aniž by ovšem obdělávali půdu a chovali ;čuníky , kozy či slepice . ;N-R-N-Z-J-V-T-V-N-J-V;N-RR-NN-Z:-J,-Vc-TT-Vp-NN-J^-V;11
sen;N-V;Budeme - li se za ně schovávat , protežovat je v důsledku vlastních mindráků a proher nebo na ně přenášet své ambice a nenaplněné ;sny , je dost pravděpodobné , že i ony se jednou budou chovat ;stejně ke svým vlastním dětem . ;N-Z-V-D-A-Z-J-J-P-P-D-V-V;N-Z:-VB-Dg-AA-Z:-J,-J^-PP-P7-Db-VB-V;13
sen;N-V;Někteří naši ekologové , místo aby správně korigovali obžerné ;sny stavbařů , se ovšem chovají ;jako lidé , kteří odmítají elektřinu , protože občas zabíjí . ;N-N-Z-P-T-V;N-NN-Z:-P7-TT-V;6
sen;N-V;Mladí hokejisté mají ambice být nejlepší a chtějí si plnit velké ;sny , a pokud by se k nim kouč choval ;jako v bavlnce , přerostli by mu přes hlavu . ;N-Z-J-J-V-P-R-P-N-V;N-Z:-J^-J,-Vc-P7-RR-P5-NN-V;10
sen;N-V;„ Chtěla jsem si splnit svůj ;sen a chovat ;alespoň jednoho lva , takže jsem nechala postavit ubikaci , klec a zažádala o povolení . ;N-J-V;N-J^-V;3
sen;V-N;""" Chceme dokázat , že člověk může žít v komfortu , který poskytuje 21 . století a přitom se ";"nechovat bezohledně ke svému přírodnímu okolí , "" konstatoval jeden z iniciátorů projektu ředitel Správy Chráněné krajinné oblasti Český ráj Tomáš Tomsa , který kvůli možnosti uskutečnit svůj dlouholetý sen ";nyní opouští ředitelský post . ;V-D-R-P-A-N-Z-Z-V-C-R-N-N-N-N-A-A-N-A-N-N-N-Z-P-R-N-V-P-A-N;V-Dg-RV-P8-AA-NN-Z:-Z:-Vp-Cl-RR-NN-NN-NN-NN-AA-AA-NN-AA-NN-NN-NN-Z:-P4-RR-NN-Vf-P8-AA-N;30
sen;V-N;Každý člověk je originál , jinak myslí , jinak se ;chová , má jiné touhy a sny ;. ;V-Z-V-A-N-J-N;V-Z:-VB-AA-NN-J^-N;7
sen;V-N;""" Vypadalo to všechno tak skutečně , "" pokračuje Martha a začne se ";chovat jako Meryl Streepová , když hrála v S ilkwoodové , a vymýšlet si sen ;. ;V-J-N-N-Z-J-V-R-B-X-Z-J-V-P-N;V-J,-NN-NN-Z:-J,-Vp-RR-BN-X@-Z:-J^-Vf-P7-N;15
sen;V-N;Němky , která si svým lidským přístupem k vězněným ženám - a nebyla zdaleka jediná , kdo se takto ;choval - získala jejich náklonnost a jíž věnovaly literární dílko nazvané Sen ;"umělkyně , alegorii života v pobočce tábora , "" přibližuje některé z příběhů Lucie Jarkovská . ";V-Z-V-P-N-J-P-V-A-N-A-N;V-Z:-Vp-PS-NN-J^-PJ-Vp-AA-NN-AA-N;12
sen;V-N;Kdyby se v západních zemích obecní úřady ;chovaly jako soukromá firma , jako realitka , jako podnikatel , jako zprostředkovatel lukrativních zakázek ( viz objednávka radnice pátého pražského obvodu na obří betonové květináče ! ) či jiných podobných podniků , jak je v Čechách zvykem , bylo by to považováno za zlý sen ;a tamní úředníci by ve svých úřadech dlouho neúřadovali . ;V-J-A-N-Z-J-N-Z-J-N-Z-J-N-A-N-Z-V-N-N-C-A-N-R-A-A-N-Z-Z-J-A-A-N-Z-D-V-R-N-N-Z-V-V-P-V-R-A-N;V-J,-AA-NN-Z:-J,-NN-Z:-J,-NN-Z:-J,-NN-AA-NN-Z:-Vi-NN-NN-Cr-AA-NN-RR-AA-AA-NN-Z:-Z:-J^-AA-AA-NN-Z:-Db-VB-RR-NN-NN-Z:-Vp-Vc-PD-Vs-RR-AA-N;46
sen;V-N;""" Koně sice ";chováme jen krátce , ale celá rodina jim propadla a tímto jezdeckým areálem si chceme splnit náš velký sen ;", "" uvedla Veronika Vlčková z Pozořic . ";V-D-D-Z-J-A-N-P-V-J-P-A-N-P-V-V-P-A-N;V-Db-Dg-Z:-J^-AA-NN-PP-Vp-J^-PD-AA-NN-P7-VB-Vf-PS-AA-N;19
sen;V-N;Odpovědět na základní otázku : Jak se máme ;chovat , abychom nezhloupli a nebyli tak snadno manipulovatelní , abychom nepropadli přesvědčení , že osobnost se vyznačuje tím , jak nakupuje a plní si své materiální sny ;? skutečně nedokážu . ;V-Z-J-V-J-V-D-D-A-Z-J-V-N-Z-J-N-P-V-P-Z-D-V-J-V-P-P-A-N;V-Z:-J,-Vp-J^-Vp-Db-Dg-AA-Z:-J,-Vp-NN-Z:-J,-NN-P7-VB-PD-Z:-Db-VB-J^-VB-P7-P8-AA-N;28
sen;V-N;Všichni se ke mně ;chovají pozorně , takže vůbec nemusím podobné sny ;", "" vysvětluje . ";V-D-Z-J-T-V-A-N;V-Dg-Z:-J,-TT-VB-AA-N;8
sen;V-N;Druhé si jej taky přejí , ale nemají možnost jej doma ;chovat nebo jim to rodiče zakazují , tak si zde aspoň jednou týdně chodí takzvaně splnit sen ;, “ sdělila Marcela Rozprýmová . ;V-J-P-P-N-V-Z-J-P-D-D-C-D-V-D-V-N;V-J^-PP-PD-NN-VB-Z:-J^-P7-Db-Db-Cv-Db-VB-Dg-Vf-N;17
sen;V-N;Mít poklidnou mysl , mít práci , která vás těší , ;chovat se ohleduplně a laskavě , pečovat o dobré mezilidské vztahy , pohybovat se na vzduchu , plnit si sny ;, které vás naplňují vášní , řídit se zdravým selským rozumem a nepodléhat žádným módním vlnám . ;V-P-D-J-D-Z-V-R-A-A-N-Z-V-P-R-N-Z-V-P-N;V-P7-Dg-J^-Dg-Z:-Vf-RR-AA-AA-NN-Z:-Vf-P7-RR-NN-Z:-Vf-P7-N;20
sen;V-N;;Chovat tygra či jinou velkou šelmu - splnit si takový sen ;dnes není pro movitého podnikatele problém . ;V-N-J-A-A-N-Z-V-P-P-N;V-NN-J^-AA-AA-NN-Z:-Vf-P7-PD-N;11
sen;V-N;Znal fůru triků , jak přimět kluky , aby se ;chovali jako muži - triky , které hrály na klukovské obavy , sny ;a lásky . ;V-J-N-Z-N-Z-P-V-R-A-N-Z-N;V-J,-NN-Z:-NN-Z:-P4-Vp-RR-AA-NN-Z:-N;13
sen;V-N;Koně začala se svým manželem ;chovat před osmi lety , a splnila si tak svůj sen ;z dětství . ;V-R-C-N-Z-J-V-P-D-P-N;V-RR-Cn-NN-Z:-J^-Vp-P7-Db-P8-N;11
sen;V-N;„ Chlapi se k nám ale ;chovají s úctou , “ prozrazuje Špálová , která si sen ;o hájence alespoň částečně splnila studiem ekologie – provozu a řízení myslivosti – na vysoké škole v pražském Suchdole . ;V-R-N-Z-Z-V-N-Z-P-P-N;V-RR-NN-Z:-Z:-VB-NN-Z:-P4-P7-N;11
sen;V-N;;Chová slepice a 150 bahnic . , y počátcích jsem si zároveň říkal , že je to jedinečná šance uskutečnit sen ;o mobilním chovu slepic . ;V-N-J-C-N-Z-Z-B-N-V-P-D-V-Z-J-V-P-A-N-V-N;V-NN-J^-C=-NN-Z0-Z:-BN-NN-VB-P7-Db-Vp-Z:-J,-VB-PD-AA-NN-Vf-N;21
sen;V-N;Anebo se ;chovala podle slovenského úsloví „ co se babě zachcelo , to se jej aj prisnilo “ a hýčkala si sen ;o obnově své vlády prostřednictvím stojedničky . ;V-R-A-N-Z-P-P-N-X-Z-P-P-P-B-X-Z-J-V-P-N;V-RR-AA-NN-Z:-PQ-P7-NN-X@-Z:-PD-P7-PP-BA-X@-Z:-J^-Vp-P7-N;20
sen;V-N;Hodné a přítulné čičinky jednaly ve snu agresivně , zatímco ty , co se ve dne ;chovaly divoce , měly sny ;mírné a patrně se vznešeně procházely japonskou zahradou . ;V-D-Z-V-N;V-Dg-Z:-Vp-N;5
sen;V-N;Ale šéf se k ní ;choval nehezky , a tak si jednoho dne sbalila pět švestek a vyrazila do Los Angeles , aby si splnila sen ;a stala se zpěvačkou . ;V-D-Z-J-J-P-C-N-V-C-N-J-V-R-F-F-Z-J-P-V-N;V-Dg-Z:-J^-J^-P7-Cl-NN-Vp-Cn-NN-J^-Vp-RR-F%-F%-Z:-J,-P7-Vp-N;21
sen;V-N;Z jeho projevů sice vždy vyplývalo , že ;chová nefalšovaný odpor k partajním šarvátkám a postranním zákulisním dohodám , ale jeho sny ;o slušnější a korektnější politické atmosféře v Čechách se - samy od sebe - nenaplnily . ;V-A-N-R-A-N-J-A-A-N-Z-J-P-N;V-AA-NN-RR-AA-NN-J^-AA-AA-NN-Z:-J^-PS-N;14
sen;V-N;Nebo je jim prostě jedno , jak se ruský prezident Putin ;chová k opozici ve své zemi a jak hrubě silově v sousedních zemích prosazuje svůj sen ;o novém ruském impériu . ;V-R-N-R-P-N-J-D-D-D-R-A-N-V-P-N;V-RR-NN-RV-P8-NN-J^-Db-Dg-Dg-RR-AA-NN-VB-P8-N;16
sen;V-N;U dětí je možno očekávat regresivní chování , při kterém se dítě ;chová , jako by bylo o pár měsíců či let mladší : více pláče , začne se v noci pomočovat , má větší potřebu tělesného kontaktu a může mít děsivé noční sny ;. ;V-Z-J-V-V-R-D-N-J-N-A-Z-D-V-Z-V-P-R-N-V-Z-V-A-N-A-N-J-V-V-A-A-N;V-Z:-J,-Vc-Vp-RR-Db-NN-J^-NN-AA-Z:-Dg-VB-Z:-VB-P7-RR-NN-Vf-Z:-VB-AA-NN-AA-NN-J^-VB-Vf-AA-AA-N;32
sen;V-N;Ten po své smrti bloudí po všech domácnostech , kde žijí muži mu podobní a našeptává těmto stvořením , jak by se měli ;chovat a pokud se tak nechovají přivolává jim zlé sny ;a noční můry . ;V-J-J-P-D-V-V-P-A-N;V-J^-J,-P7-Db-VB-VB-PP-AA-N;10
sen;V-N;Docházelo k oddělení managementu od majitelů , management se začal ;chovat jako vlastník , investicemi realizoval své vlastní sny ;často na úkor skutečných majitelů podniku . ;V-J-N-Z-N-V-P-A-N;V-J,-NN-Z:-NN-Vp-P8-AA-N;9
sen;V-N;Pokud budou sledovat příběh Tali a budou se ;chovat jako ona , naplní své sny ;! ;V-J-P-Z-V-P-N;V-J,-PP-Z:-VB-P8-N;7
sen;V-N;Jaký byl člověk , jaké měl vlastnosti , jak se ;choval v soukromí , jaké měl sny ;a zájmy , jakými lidmi se obklopoval na svém dvoře a jak tento dvůr vypadal a čím žil ? ;V-R-N-Z-P-V-N;V-RR-NN-Z:-P4-Vp-N;7
sen;V-N;Berete Vánoce jako zcela zvláštní čas , kdy se mají lidé k sobě ;chovat lépe , odpouštět si a plnit si své sny ;? ;V-D-Z-V-P-J-V-P-P-N;V-Dg-Z:-Vf-P7-J^-Vf-P7-P8-N;10
sen;V-N;Ostatně takhle se ;chovají všichni mladí lidé , jenomže ne vždycky dostanou šanci splnit si své sny ;. ;V-P-A-N-Z-J-T-D-V-N-V-P-P-N;V-PL-AA-NN-Z:-J^-TT-Db-VB-NN-Vf-P7-P8-N;14
sen;V-N;Pokud budou sledovat příběh Tali a budou se ;chovat jako ona , naplní své sny ;! ;V-J-P-Z-V-P-N;V-J,-PP-Z:-VB-P8-N;7
sen;V-N;Podle toho se ;chovali , a i když to často mezi mužem a ženou zaskřípalo , přinášel tento vztah radost , byl živnou půdou pro ambice i sny ;a lidé ho chápali jako normální . ;V-Z-J-J-J-P-D-R-N-J-N-V-Z-V-P-N-N-Z-V-A-N-R-N-J-N;V-Z:-J^-J^-J,-PD-Dg-RR-NN-J^-NN-Vp-Z:-Vp-PD-NN-NN-Z:-Vp-AA-NN-RR-NN-J^-N;25
sen;V-N;;Chovala jsem se ne tak , jak by to vyhovovalo mně , ale tak , jak jsem měla naučené , že bych měla – aniž bych zohlednila , že žiju už v jiné generaci , s jiným typem muže , mám jinou práci , jiné zvyky , jiné potřeby , přání a sny ;. ;V-V-P-T-D-Z-D-V-P-V-P-Z-J-D-Z-D-V-V-A-Z-J-V-V-Z-J-V-V-Z-J-V-D-R-A-N-Z-R-A-N-N-Z-V-A-N-Z-A-N-Z-A-N-Z-N-J-N;V-VB-P7-TT-Db-Z:-Db-Vc-PD-Vp-PP-Z:-J^-Db-Z:-Db-VB-Vp-AA-Z:-J,-Vc-Vp-Z:-J,-Vc-Vp-Z:-J,-VB-Db-RR-AA-NN-Z:-RR-AA-NN-NN-Z:-VB-AA-NN-Z:-AA-NN-Z:-AA-NN-Z:-NN-J^-N;53
skepse;N-V;Souvisí to také s tím , že přes všechnu ;skepsi lidé důvěřují informacím z médií , berou je jako doporučení , naznačení toho , jak by se měli chovat ;a jak jednat . ;N-N-V-N-R-N-Z-V-P-J-N-Z-N-P-Z-D-V-P-V-V;N-NN-VB-NN-RR-NN-Z:-VB-PP-J,-NN-Z:-NN-PD-Z:-Db-Vc-P7-Vp-V;20
skepse;N-V;Přes veškerou ;skepsi jsem v sobě choval ;puzení vyhledávat příležitosti k popichování konformních spoluobčanů a prorežimních šašků . ;N-V-R-P-V;N-VB-RR-P6-V;5
skepse;N-V;Hostitel je pátou knihou bestsellerové autorky Stephenie Meyerové a i přes ;skepsi , kterou vůči jejím knihám mohou dospělí čtenáři chovat ;, je nutné říct , že je povedenější než všechny díly její upírské ságy dohromady . ;N-Z-P-R-P-N-V-A-N-V;N-Z:-P4-RR-PS-NN-VB-AA-NN-V;10
skepse;V-N;Lidé se začnou ;chovat jinak , propadají euforii , nebo naopak skepsi ;. ;V-D-Z-V-N-Z-J-T-N;V-Db-Z:-VB-NN-Z:-J^-TT-N;9
skepse;V-N;Ještě také musím říct , že ;chovám velké sympatie k Ondřeji Horákovi , zejména proto , že v sobě má takovou zdravou skepsi ;a jistý odstup od literárního hemžení , ale ten jeho Nebožtík , nevím , co s ním udělat … ;V-A-N-R-N-N-Z-T-D-Z-J-R-P-V-P-A-N;V-AA-NN-RR-NN-NN-Z:-TT-Db-Z:-J,-RR-P6-VB-PD-AA-N;17
skepse;V-N;tvrdil hudební skladatel Igor Stravinskij , že je „ vynálezcem hudby “ , a že má tedy vlastně blíž k řemeslníkovi nebo badateli než k osobám , kterým je zvykem říkat „ umělci “ , což je kategorie , do níž Stravinskij zahrnoval spíš kouzelníky , filozofy a alchymisty , ;choval i Feininger vůči romantickému ideálu umělce , k němuž promlouvají múzy a nenadálé poryvy inspirace , zřejmou skepsi ;. ;V-J-N-R-A-N-N-Z-R-P-V-N-J-A-N-N-Z-A-N;V-J^-NN-RR-AA-NN-NN-Z:-RR-P9-VB-NN-J^-AA-NN-NN-Z:-AA-N;19
skepse;V-N;Naproti tomu o konverzačním stylu nás Čechů se obvykle tvrdí , že se ;chováme škarohlídsky , neustále si stěžujeme , projevujeme skepsi ;a nespokojenost a většinou si při konverzaci společně zanadáváme a všechno zkritizujeme ( ále nestojí to za nic ... ) . ;V-D-Z-D-P-V-Z-V-N;V-Dg-Z:-Dg-P7-VB-Z:-VB-N;9
slabost;N-V;Zakladatel Spojených států a první americký prezident měl ;slabost pro domácí americká plemena - choval ;černotříslové coonhoundy , které využíval k lovu , nebo psy z plemene american staghound . ;N-R-A-A-N-Z-V;N-RR-AA-AA-NN-Z:-V;7
slabost;N-V;František pro svoji tělesnou ;slabost choval ;naději , že do pole nepůjde . ;N-V;N-V;2
slabost;N-V;„ Nevím , měl - li skladatel pro slepice nějakou zvláštní ;slabost , ale tady na zahradě v centru města , což je dnes těžko uvěřitelné , Janáčkovi malý houf slepic chovali ;. ;N-Z-J-D-R-N-R-N-N-Z-P-V-D-D-A-Z-N-A-N-N-V;N-Z:-J^-Db-RR-NN-RR-NN-NN-Z:-PE-VB-Db-Dg-AA-Z:-NN-AA-NN-NN-V;21
slabost;N-V;Jinak mají pocit , že nesmějí ukázat žádnou ;slabost , a snaží se chovat ;jako tvrďáci , které nic nerozhází . ;N-Z-J-V-P-V;N-Z:-J^-VB-P7-V;6
slabost;N-V;Nedal na sobě znát ;slabost , nedovolil nikomu nahlédnout do svého nitra , choval ;se až překvapivě statečně . ;N-Z-V-P-V-R-P-N-Z-V;N-Z:-Vp-PW-Vf-RR-P8-NN-Z:-V;10
slabost;N-V;Mohli jsme se všichni schovat nebo na chvíli zmizet dolu do Piperville , jenže na půdě byl děda , a já mám celkem ;slabost pro toho malýho pofresora , co ho chováme ;v láhvi . ;N-R-P-A-X-Z-J-P-V;N-RR-PD-AA-X@-Z:-J,-PH-V;9
slabost;N-V;Zdálo se , že má stále pro svoji manželku ;slabost , protože jinak by se k ní nechoval ;tak pěkně . ;N-Z-J-D-V-P-R-P-V;N-Z:-J,-Db-Vc-P7-RR-P5-V;9
slabost;N-V;Jayne měla velkou ;slabost pro zvířátka , chovala ;celou smečku psů , která měla na zahradě velký výběh s boudami . ;N-R-N-Z-V;N-RR-NN-Z:-V;5
slabost;N-V;Jsou trochu jako Michel Montaigne ve Francii před pár stoletími , který dokázal popsat naše sny a naše ;slabosti , to , jak přemýšlíme , jak se k sobě chováme ;, koho milujeme . ;N-Z-P-Z-D-V-Z-D-P-R-P-V;N-Z:-PD-Z:-Db-VB-Z:-Db-P7-RR-P6-V;12
slabost;N-V;Opět jiný se pro ;slabost vůle kloní jednou k pohlavní zdrženlivosti a pak zase tento postoj změní , protože se nezná a tím mu napadá , že se má chovat ;tak nebo onak , podle toho , jak mu okamžité chování diktují jeho sklony . ;N-N-V-C-R-A-N-J-D-D-P-N-V-Z-J-P-V-J-P-P-V-Z-J-P-V-V;N-NN-VB-Cv-RR-AA-NN-J^-Db-Db-PD-NN-VB-Z:-J,-P7-VB-J^-PD-PH-VB-Z:-J,-P7-VB-V;26
slabost;N-V;Vycítí - li dotyčný ;slabost , mohl by se chovat ;"ještě neomaleněji . * Obtížným lidem dejte jasně najevo , že jste ochotni využít k nápravě stavu všech právních prostředků . * Neústupnost však v sobě nese jisté riziko , že zvlášť kontroverzní jedinci "" přitvrdí "" nebo se uchýlí k naschválům . * Než se s někým pustíte do ";N-Z-V-V-P-V;N-Z:-Vp-Vc-P7-V;6
slabost;N-V;Z dějin středověkého Španělska víme , že katoličtí vladaři , kteří v rámci reconquisty postupně vytlačovali Maury ze země a nemilosrdně potírali islám , měli kupodivu zvláštní ;slabost pro křehkou krásu arabského umění , nehledě na respekt , jejž chovali ;k arabským znalostem v přírodních vědách a k arabskému životnímu stylu . ;N-R-A-N-A-N-Z-V-R-N-Z-P-V;N-RR-AA-NN-AA-NN-Z:-Ve-RR-NN-Z:-PJ-V;13
slabost;N-V;""" Vstřícnost USA ustoupit od štítu a jednat pochopil Teherán jako ";slabost a podle toho se i chová ;. ;N-J-R-P-P-J-V;N-J^-RR-PD-P7-J^-V;7
slabost;N-V;""" Proto jsem vyzvala své pero , aby nikdy nenapsalo jediný řádek , který by vyjadřoval ";slabost nebo frustraci , aby odmítlo poslušnost , pokud by mělo dojem , že se k pravdě chovám ;zbaběle . ;N-J-N-Z-J-V-N-Z-J-V-V-N-Z-J-P-R-N-V;N-J^-NN-Z:-J,-Vp-NN-Z:-J,-Vc-Vp-NN-Z:-J,-P7-RR-NN-V;18
slabost;N-V;Kdyby ukázal ;slabost , choval ;se autenticky , pak by pravděpodobně útoky přestaly , protože by si ho lidi už dál nemohli démonizovat . ;N-Z-V;N-Z:-V;3
slabost;N-V;""" Proto jsem vyzvala své pero , aby nikdy nenapsalo jediný řádek , který by vyjadřoval ";slabost nebo frustraci , aby odmítlo poslušnost , pokud by mělo dojem , že se k pravdě chovám ;zbaběle . ;N-J-N-Z-J-V-N-Z-J-V-V-N-Z-J-P-R-N-V;N-J^-NN-Z:-J,-Vp-NN-Z:-J,-Vc-Vp-NN-Z:-J,-P7-RR-NN-V;18
slabost;N-V;Ale Maedhros , který zněl ;slabost Noldor a Edain , zatímco jámy Angbandu se zdály chovat ;nevyčerpatelné a stále se obnovující zásoby , uzavřel s těmito nově přišlými lidmi spojenectví a spřátelil se s jejich největšími náčelníky Bórem a Ulfantem . ;N-X-J-X-Z-J-N-X-P-V-V;N-X@-J^-X@-Z:-J,-NN-X@-P7-Vp-V;11
slabost;N-V;Štěpánka a Jaroslav měli ;slabost pro zvířata už od dětství , chovali ;je odmalička . ;N-R-N-D-R-N-Z-V;N-RR-NN-Db-RR-NN-Z:-V;8
slabost;N-V;Předesílám , že pro Fidlovačku mám ;slabost , vidím v ní scénu , jež svým přístupem k divákům hraje s otevřenými kartami ( podobně se chová ;i Divadlo Na Jezerce ) . ;N-Z-V-R-P-N-Z-P-P-N-R-N-V-R-A-N-Z-D-P-V;N-Z:-VB-RR-P5-NN-Z:-PJ-P8-NN-RR-NN-VB-RR-AA-NN-Z:-Dg-P7-V;20
slabost;N-V;Pro Jindřicha Holka měl jistou ;slabost a choval ;se k němu o poznání vlídněji než třeba ke správci Adamu Chvalovi nebo ke staviteli Segrebondimu . ;N-J-V;N-J^-V;3
slabost;N-V;„ Sám jsem vyrostl v době , kdy nás učili být silný , neukazovat ;slabost , chovat ;se s respektem . ;N-Z-V;N-Z:-V;3
slabost;N-V;LN Ví se něco o Biľakově soukromém životě - jaké měl záliby , ;slabosti , jak se choval ;k blízkým ? ;N-Z-D-P-V;N-Z:-Db-P7-V;5
slabost;V-N;Václav III . se na počátku své vlády příliš vladařsky ;nechoval a jeho jednání , rozdělující šlechtickou obec na obdarovávané stoupence a na okraj dění odstrkávané jedince , mohlo po jeho smrti zapříčinit téměř bratrovražedné napětí mezi znepřátelenými stranami , jež využívaly mocenské slabosti ;všech jeho nástupců , Rudolfa Habsburského , Jindřicha Korutanského a po mnoho let i Jana Lucemburského . ;V-J-P-N-Z-A-A-N-R-A-N-J-R-N-N-A-N-Z-V-R-P-N-V-D-A-N-R-A-N-Z-P-V-A-N;V-J^-PS-NN-Z:-AG-AA-NN-RR-AA-NN-J^-RR-NN-NN-AA-NN-Z:-Vp-RR-PS-NN-Vf-Db-AA-NN-RR-AA-NN-Z:-PJ-Vp-AA-N;34
slabost;V-N;Americká psycholožka Gloria Leonová studovala různě namíchané polární výpravy a zjistila , že když jsou v týmu přítomny ženy , muži se ;chovají odpovědněji a častěji vyjadřují emoce – v čistě mužském kolektivu by to neudělali z obavy , že to bude považováno za slabost ;. ;V-D-J-D-V-N-Z-R-D-A-N-V-P-V-R-N-Z-J-P-V-V-R-N;V-Dg-J^-Dg-VB-NN-Z:-RR-Dg-AA-NN-Vc-PD-Vp-RR-NN-Z:-J,-PD-VB-Vs-RR-N;23
